TACC:  Starting up job 84456 
TACC:  Starting up job 84456 
TACC:  Setting up parallel environment for OpenMPI mpirun. 
TACC:  Setting up parallel environment for OpenMPI mpirun. 
TACC:  Starting parallel tasks... 
TACC:  Starting parallel tasks... 
TACC:  Shutdown complete. Exiting. 
TACC:  Shutdown complete. Exiting. 
TACC:  Starting up job 84456 
TACC:  Setting up parallel environment for OpenMPI mpirun. 
TACC:  Starting parallel tasks... 
/scratch/06079/tg853783/ddmd/envs/pytorch.mpi/bin/python /scratch/06079/tg853783/ddmd/src/DeepDriveMD-Longhorn-2021/ddp_aae_experiments/train.py -c /scratch/06079/tg853783/ddmd/src/DeepDriveMD-Longhorn-2021/ddp_aae_experiments/aae_template.yaml --output_path /scratch/06079/tg853783/ddmd/runs/ddp_aae_experiments/2-node_256-gbs --data_path /tmp/spike-all-AAE.h5 -E 2 -D 2 -G 2 --distributed
/scratch/06079/tg853783/ddmd/envs/pytorch.mpi/bin/python /scratch/06079/tg853783/ddmd/src/DeepDriveMD-Longhorn-2021/ddp_aae_experiments/train.py -c /scratch/06079/tg853783/ddmd/src/DeepDriveMD-Longhorn-2021/ddp_aae_experiments/aae_template.yaml --output_path /scratch/06079/tg853783/ddmd/runs/ddp_aae_experiments/2-node_256-gbs --data_path /tmp/spike-all-AAE.h5 -E 0 -D 0 -G 0 --distributed
/scratch/06079/tg853783/ddmd/envs/pytorch.mpi/bin/python /scratch/06079/tg853783/ddmd/src/DeepDriveMD-Longhorn-2021/ddp_aae_experiments/train.py -c /scratch/06079/tg853783/ddmd/src/DeepDriveMD-Longhorn-2021/ddp_aae_experiments/aae_template.yaml --output_path /scratch/06079/tg853783/ddmd/runs/ddp_aae_experiments/2-node_256-gbs --data_path /tmp/spike-all-AAE.h5 -E 1 -D 1 -G 1 --distributed
/scratch/06079/tg853783/ddmd/envs/pytorch.mpi/bin/python /scratch/06079/tg853783/ddmd/src/DeepDriveMD-Longhorn-2021/ddp_aae_experiments/train.py -c /scratch/06079/tg853783/ddmd/src/DeepDriveMD-Longhorn-2021/ddp_aae_experiments/aae_template.yaml --output_path /scratch/06079/tg853783/ddmd/runs/ddp_aae_experiments/2-node_256-gbs --data_path /tmp/spike-all-AAE.h5 -E 0 -D 0 -G 0 --distributed
/scratch/06079/tg853783/ddmd/envs/pytorch.mpi/bin/python /scratch/06079/tg853783/ddmd/src/DeepDriveMD-Longhorn-2021/ddp_aae_experiments/train.py -c /scratch/06079/tg853783/ddmd/src/DeepDriveMD-Longhorn-2021/ddp_aae_experiments/aae_template.yaml --output_path /scratch/06079/tg853783/ddmd/runs/ddp_aae_experiments/2-node_256-gbs --data_path /tmp/spike-all-AAE.h5 -E 1 -D 1 -G 1 --distributed
/scratch/06079/tg853783/ddmd/envs/pytorch.mpi/bin/python /scratch/06079/tg853783/ddmd/src/DeepDriveMD-Longhorn-2021/ddp_aae_experiments/train.py -c /scratch/06079/tg853783/ddmd/src/DeepDriveMD-Longhorn-2021/ddp_aae_experiments/aae_template.yaml --output_path /scratch/06079/tg853783/ddmd/runs/ddp_aae_experiments/2-node_256-gbs --data_path /tmp/spike-all-AAE.h5 -E 2 -D 2 -G 2 --distributed
/scratch/06079/tg853783/ddmd/envs/pytorch.mpi/bin/python /scratch/06079/tg853783/ddmd/src/DeepDriveMD-Longhorn-2021/ddp_aae_experiments/train.py -c /scratch/06079/tg853783/ddmd/src/DeepDriveMD-Longhorn-2021/ddp_aae_experiments/aae_template.yaml --output_path /scratch/06079/tg853783/ddmd/runs/ddp_aae_experiments/2-node_256-gbs --data_path /tmp/spike-all-AAE.h5 -E 3 -D 3 -G 3 --distributed
/scratch/06079/tg853783/ddmd/envs/pytorch.mpi/bin/python /scratch/06079/tg853783/ddmd/src/DeepDriveMD-Longhorn-2021/ddp_aae_experiments/train.py -c /scratch/06079/tg853783/ddmd/src/DeepDriveMD-Longhorn-2021/ddp_aae_experiments/aae_template.yaml --output_path /scratch/06079/tg853783/ddmd/runs/ddp_aae_experiments/2-node_256-gbs --data_path /tmp/spike-all-AAE.h5 -E 3 -D 3 -G 3 --distributed
DistributedDataParallel(
  (module): AAE3dModel(
    (encoder): Encoder(
      (conv): Sequential(
        (enc_conv1): Conv1d(3, 64, kernel_size=(5,), stride=(1,))
        (enc_relu1): ReLU(inplace=True)
        (enc_conv2): Conv1d(64, 128, kernel_size=(5,), stride=(1,))
        (enc_relu2): ReLU(inplace=True)
        (enc_conv3): Conv1d(128, 256, kernel_size=(3,), stride=(1,))
        (enc_relu3): ReLU(inplace=True)
        (enc_conv4): Conv1d(256, 256, kernel_size=(1,), stride=(1,))
        (enc_relu4): ReLU(inplace=True)
        (enc_conv5): Conv1d(256, 512, kernel_size=(1,), stride=(1,))
      )
      (fc): Sequential(
        (0): Linear(in_features=512, out_features=256, bias=True)
        (1): ReLU(inplace=True)
      )
      (mu_layer): Linear(in_features=256, out_features=64, bias=True)
      (std_layer): Linear(in_features=256, out_features=64, bias=True)
    )
    (generator): Generator(
      (model): Sequential(
        (gen_linear1): Linear(in_features=64, out_features=64, bias=True)
        (gen_relu1): ReLU(inplace=True)
        (gen_linear2): Linear(in_features=64, out_features=128, bias=True)
        (gen_relu2): ReLU(inplace=True)
        (gen_linear3): Linear(in_features=128, out_features=512, bias=True)
        (gen_relu3): ReLU(inplace=True)
        (gen_linear4): Linear(in_features=512, out_features=1024, bias=True)
        (gen_relu4): ReLU(inplace=True)
        (gen_linear5): Linear(in_features=1024, out_features=10125, bias=True)
      )
    )
    (discriminator): Discriminator(
      (model): Sequential(
        (dis_linear1): Linear(in_features=64, out_features=512, bias=True)
        (dis_relu1): ReLU(inplace=True)
        (dis_linear2): Linear(in_features=512, out_features=512, bias=True)
        (dis_relu2): ReLU(inplace=True)
        (dis_linear3): Linear(in_features=512, out_features=128, bias=True)
        (dis_relu3): ReLU(inplace=True)
        (dis_linear4): Linear(in_features=128, out_features=64, bias=True)
        (dis_relu4): ReLU(inplace=True)
        (dis_linear5): Linear(in_features=64, out_features=1, bias=True)
      )
    )
  )
)
Having 13088 training and 3272 validation samples.
Having 13088 training and 3272 validation samples.
Having 13088 training and 3272 validation samples.
Having 13088 training and 3272 validation samples.
Having 13088 training and 3272 validation samples.
Having 13088 training and 3272 validation samples.
Having 13088 training and 3272 validation samples.
Having 13088 training and 3272 validation samples.
Train Epoch: 1 [256/104704 (0%)]	Loss_d: 4.772345	Loss_eg: 41975.773438	Time: 1.566
Train Epoch: 1 [15104/104704 (14%)]	Loss_d: -0.610430	Loss_eg: 214.002258	Time: 0.131
Train Epoch: 1 [15360/104704 (15%)]	Loss_d: -0.266834	Loss_eg: 212.916351	Time: 0.131
Train Epoch: 1 [15616/104704 (15%)]	Loss_d: -0.631429	Loss_eg: 342.375061	Time: 0.131
Train Epoch: 1 [15872/104704 (15%)]	Loss_d: -0.372887	Loss_eg: 274.637543	Time: 0.131
Train Epoch: 1 [16128/104704 (15%)]	Loss_d: 0.014391	Loss_eg: 288.896149	Time: 0.131
Train Epoch: 1 [16384/104704 (16%)]	Loss_d: -0.496426	Loss_eg: 233.640121	Time: 0.131
Train Epoch: 1 [16640/104704 (16%)]	Loss_d: -0.505908	Loss_eg: 179.848038	Time: 0.131
Train Epoch: 1 [16896/104704 (16%)]	Loss_d: -0.258413	Loss_eg: 247.310410	Time: 0.131
Train Epoch: 1 [17152/104704 (16%)]	Loss_d: -0.214137	Loss_eg: 168.772690	Time: 0.130
Train Epoch: 1 [17408/104704 (17%)]	Loss_d: -0.412157	Loss_eg: 196.546463	Time: 0.129
Train Epoch: 1 [17664/104704 (17%)]	Loss_d: -0.248759	Loss_eg: 240.525192	Time: 0.129
Train Epoch: 1 [17920/104704 (17%)]	Loss_d: -0.499272	Loss_eg: 158.768753	Time: 0.130
Train Epoch: 1 [18176/104704 (17%)]	Loss_d: -0.526927	Loss_eg: 214.955399	Time: 0.129
Train Epoch: 1 [18432/104704 (18%)]	Loss_d: -0.305692	Loss_eg: 168.725250	Time: 0.129
Train Epoch: 1 [18688/104704 (18%)]	Loss_d: -0.593846	Loss_eg: 262.699799	Time: 0.131
Train Epoch: 1 [18944/104704 (18%)]	Loss_d: -0.445032	Loss_eg: 178.670898	Time: 0.131
Train Epoch: 1 [19200/104704 (18%)]	Loss_d: -0.741674	Loss_eg: 156.255188	Time: 0.131
Train Epoch: 1 [19456/104704 (19%)]	Loss_d: -0.179417	Loss_eg: 284.538635	Time: 0.131
Train Epoch: 1 [19712/104704 (19%)]	Loss_d: -0.527061	Loss_eg: 234.315063	Time: 0.131
Train Epoch: 1 [19968/104704 (19%)]	Loss_d: -0.972502	Loss_eg: 273.659241	Time: 0.131
Train Epoch: 1 [20224/104704 (19%)]	Loss_d: -0.415352	Loss_eg: 173.619461	Time: 0.131
Train Epoch: 1 [20480/104704 (20%)]	Loss_d: -0.553301	Loss_eg: 198.091949	Time: 0.129
Train Epoch: 1 [20736/104704 (20%)]	Loss_d: -0.204839	Loss_eg: 156.461563	Time: 0.129
Train Epoch: 1 [20992/104704 (20%)]	Loss_d: -0.535471	Loss_eg: 186.576187	Time: 0.130
Train Epoch: 1 [21248/104704 (20%)]	Loss_d: -0.701785	Loss_eg: 262.446869	Time: 0.129
Train Epoch: 1 [21504/104704 (21%)]	Loss_d: -0.170846	Loss_eg: 209.571869	Time: 0.129
Train Epoch: 1 [21760/104704 (21%)]	Loss_d: -0.821360	Loss_eg: 252.953979	Time: 0.129
Train Epoch: 1 [22016/104704 (21%)]	Loss_d: -0.764805	Loss_eg: 163.148026	Time: 0.129
Train Epoch: 1 [22272/104704 (21%)]	Loss_d: -0.773327	Loss_eg: 143.894592	Time: 0.129
Train Epoch: 1 [22528/104704 (22%)]	Loss_d: -0.525766	Loss_eg: 169.013351	Time: 0.130
Train Epoch: 1 [22784/104704 (22%)]	Loss_d: -0.490988	Loss_eg: 238.415314	Time: 0.129
Train Epoch: 1 [23040/104704 (22%)]	Loss_d: -0.819483	Loss_eg: 191.686493	Time: 0.129
Train Epoch: 1 [23296/104704 (22%)]	Loss_d: -0.871438	Loss_eg: 188.125412	Time: 0.129
Train Epoch: 1 [23552/104704 (22%)]	Loss_d: -0.856964	Loss_eg: 247.936752	Time: 0.132
Train Epoch: 1 [23808/104704 (23%)]	Loss_d: -0.845217	Loss_eg: 149.327087	Time: 0.129
Train Epoch: 1 [24064/104704 (23%)]	Loss_d: -0.685539	Loss_eg: 240.300217	Time: 0.131
Train Epoch: 1 [24320/104704 (23%)]	Loss_d: -0.473700	Loss_eg: 158.018707	Time: 0.129
Train Epoch: 1 [24576/104704 (23%)]	Loss_d: -0.800113	Loss_eg: 168.092834	Time: 0.130
Train Epoch: 1 [24832/104704 (24%)]	Loss_d: -1.003012	Loss_eg: 217.335464	Time: 0.131
Train Epoch: 1 [25088/104704 (24%)]	Loss_d: -1.068337	Loss_eg: 166.395187	Time: 0.130
Train Epoch: 1 [25344/104704 (24%)]	Loss_d: -0.295020	Loss_eg: 188.629074	Time: 0.131
Train Epoch: 1 [25600/104704 (24%)]	Loss_d: -0.906753	Loss_eg: 244.297607	Time: 0.129
Train Epoch: 1 [25856/104704 (25%)]	Loss_d: -0.367562	Loss_eg: 204.003418	Time: 0.130
Train Epoch: 1 [26112/104704 (25%)]	Loss_d: -0.790007	Loss_eg: 175.821320	Time: 0.130
Train Epoch: 1 [26368/104704 (25%)]	Loss_d: -0.779358	Loss_eg: 204.272125	Time: 0.131
Train Epoch: 1 [26624/104704 (25%)]	Loss_d: -0.657057	Loss_eg: 269.717285	Time: 0.130
Train Epoch: 1 [26880/104704 (26%)]	Loss_d: -0.946353	Loss_eg: 191.824432	Time: 0.131
Train Epoch: 1 [27136/104704 (26%)]	Loss_d: -0.722629	Loss_eg: 165.025009	Time: 0.131
Train Epoch: 1 [27392/104704 (26%)]	Loss_d: -1.159108	Loss_eg: 193.277176	Time: 0.131
Train Epoch: 1 [27648/104704 (26%)]	Loss_d: -0.836150	Loss_eg: 137.428253	Time: 0.131
Train Epoch: 1 [27904/104704 (27%)]	Loss_d: -0.996627	Loss_eg: 132.751068	Time: 0.129
Train Epoch: 1 [28160/104704 (27%)]	Loss_d: -0.409300	Loss_eg: 208.351456	Time: 0.130
Train Epoch: 1 [28416/104704 (27%)]	Loss_d: -1.054961	Loss_eg: 217.138885	Time: 0.131
Train Epoch: 1 [28672/104704 (27%)]	Loss_d: -0.758058	Loss_eg: 187.246796	Time: 0.131
Train Epoch: 1 [28928/104704 (28%)]	Loss_d: -0.924895	Loss_eg: 313.762360	Time: 0.131
Train Epoch: 1 [29184/104704 (28%)]	Loss_d: -0.950858	Loss_eg: 150.499985	Time: 0.132
Train Epoch: 1 [29440/104704 (28%)]	Loss_d: -0.871958	Loss_eg: 187.160538	Time: 0.130
Train Epoch: 1 [29696/104704 (28%)]	Loss_d: -0.731293	Loss_eg: 248.673538	Time: 0.131
Train Epoch: 1 [29952/104704 (29%)]	Loss_d: -0.725256	Loss_eg: 181.956558	Time: 0.131
Train Epoch: 1 [30208/104704 (29%)]	Loss_d: -0.602507	Loss_eg: 232.085922	Time: 0.131
Train Epoch: 1 [30464/104704 (29%)]	Loss_d: -0.630573	Loss_eg: 173.521210	Time: 0.131
Train Epoch: 1 [30720/104704 (29%)]	Loss_d: -1.106673	Loss_eg: 163.171432	Time: 0.131
Train Epoch: 1 [30976/104704 (30%)]	Loss_d: -0.739318	Loss_eg: 225.840561	Time: 0.131
Train Epoch: 1 [31232/104704 (30%)]	Loss_d: -1.144267	Loss_eg: 132.497025	Time: 0.131
Train Epoch: 1 [31488/104704 (30%)]	Loss_d: -0.825438	Loss_eg: 187.514099	Time: 0.131
Train Epoch: 1 [31744/104704 (30%)]	Loss_d: -1.105022	Loss_eg: 234.696259	Time: 0.131
Train Epoch: 1 [32000/104704 (31%)]	Loss_d: -0.900959	Loss_eg: 204.352753	Time: 0.131
Train Epoch: 1 [32256/104704 (31%)]	Loss_d: -1.439909	Loss_eg: 264.831177	Time: 0.131
Train Epoch: 1 [32512/104704 (31%)]	Loss_d: -0.845957	Loss_eg: 316.768402	Time: 0.131
Train Epoch: 1 [32768/104704 (31%)]	Loss_d: -0.862352	Loss_eg: 126.408173	Time: 0.130
Train Epoch: 1 [33024/104704 (32%)]	Loss_d: -0.942702	Loss_eg: 191.387695	Time: 0.129
Train Epoch: 1 [33280/104704 (32%)]	Loss_d: -0.644046	Loss_eg: 166.634369	Time: 0.131
Train Epoch: 1 [33536/104704 (32%)]	Loss_d: -1.056825	Loss_eg: 206.493378	Time: 0.131
Train Epoch: 1 [33792/104704 (32%)]	Loss_d: -0.912920	Loss_eg: 156.030869	Time: 0.131
Train Epoch: 1 [34048/104704 (33%)]	Loss_d: -0.711522	Loss_eg: 192.141556	Time: 0.131
Train Epoch: 1 [34304/104704 (33%)]	Loss_d: -1.069942	Loss_eg: 172.447510	Time: 0.131
